episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
4480,-0.94921875,1.1328125,5.562005966115768,20.546875,-1.7421875,24.701171875,1.0,-0.0073434394551441075,0.14753887467086316,0.10179239772260189,1.5377400755882262,0.0007806780376995448,3655.5698606967926
4608,-0.8828125,1.0390625,5.194000512411579,20.1171875,-1.93359375,22.72265625,1.0,-0.0013849552953615785,0.13469611778855323,0.10010226927697659,1.5285853683948516,0.001097229877632344,3762.207690000534
4736,-1.04296875,1.1328125,5.406925199597049,22.109375,-1.6875,22.857421875,1.0,-0.0032497430220246315,0.17663085348904134,0.1001788966357708,1.5411941826343536,0.0031173932206002065,3868.352977514267
4864,-1.0859375,1.265625,5.689937785608782,22.0625,-2.37890625,24.37109375,1.0,-0.020888759032823147,0.19179427102208138,0.09882767274975776,1.5457212209701539,0.001364807731442852,3974.1747817993164
4992,-1.08984375,1.421875,5.776744137028972,24.3984375,-2.2578125,22.412109375,1.0,0.003044927853625268,0.1975436821579933,0.09968498013913632,1.5110154807567597,0.0032475063111633063,4079.7327361106873
5120,-1.0078125,1.2734375,5.5037044270196365,23.1953125,-1.890625,25.087890625,1.0,-0.014015507604926824,0.16960406191647054,0.09871176928281784,1.5210004329681397,0.0015534686514001804,4186.679574012756
5248,-1.10546875,1.375,4.929255129158114,26.78125,-1.7890625,23.677734375,1.0,-0.01154525380115956,0.21749201696366072,0.09685730561614037,1.522020310163498,0.0029763038310193224,4290.721057891846
5376,-1.02734375,1.328125,4.84610335311936,27.03125,-2.14453125,23.279296875,1.0,0.0034797805827111008,0.19817774780094624,0.0968279667198658,1.460082572698593,0.0025566842385160273,4395.623897790909
5504,-1.34765625,1.53125,5.349551610168582,27.625,-2.1953125,24.427734375,1.0,0.003054677997715771,0.2691829539835453,0.0957206565886736,1.4210649371147155,0.0003000251992489211,4499.697512388229
5632,-1.703125,1.8359375,6.647753368247379,27.6953125,-2.69921875,24.755859375,1.0,0.008896878850646318,0.355140782892704,0.09606770724058152,1.4284019112586974,0.0005587746629316826,4605.118637084961
5760,-1.125,1.34375,5.260164542980029,25.5625,-2.34765625,24.091796875,1.0,-0.013808739057276398,0.17500088214874268,0.09476747512817382,1.3702940940856934,0.0008326599796419032,4709.245134353638
5888,-1.12890625,1.3125,5.38436674591222,23.0859375,-2.22265625,25.400390625,1.0,0.0028319100150838495,0.1960267134010792,0.09281335435807705,1.3834551513195037,0.001539511951705208,4813.629865884781
6016,-1.09375,1.265625,5.609956933264384,22.640625,-1.67578125,24.21875,1.0,0.003912867757638818,0.1709618752724246,0.092527521284003,1.4169410216180902,0.0028448852344330304,4917.90709066391
6144,-1.01953125,1.2421875,5.272221030227965,22.6484375,-2.1328125,22.748046875,1.0,-0.008058397044592044,0.17624122868565953,0.0930571634979809,1.4375109532300163,0.0037257307284402057,5020.620278120041
6272,-1.1015625,1.2421875,5.971934915780103,19.4765625,-1.875,23.09375,1.0,-0.0016480104299262167,0.19377875477075576,0.09178151115775109,1.4012792229652404,0.00037137247272767127,5126.171486616135
6400,-0.98046875,1.0703125,4.993134202958511,20.609375,-1.76171875,23.55859375,1.0,-0.006409532437101006,0.13238941989839076,0.09187205135822296,1.3885496079921722,0.0007433497572492343,5231.544971227646
6528,-0.890625,1.234375,5.70886520424384,21.8046875,-2.03515625,22.123046875,1.0,0.008009924250654877,0.14843056462705134,0.09114064909517765,1.3949553549289704,-2.9619094129884614e-05,5337.604837179184
6656,-1.02734375,1.25,5.892216079855175,20.390625,-1.9453125,24.978515625,1.0,0.004630235861986876,0.15747913904488087,0.0910531584173441,1.3730593025684357,0.0019023095730517526,5444.494159936905
6784,-0.65625,1.0234375,5.0658692003980486,19.78125,-1.6875,24.873046875,1.0,-0.01028602016158402,0.13723465688526632,0.09018437340855598,1.3500008642673493,0.0003211669791198801,5550.054261922836
6912,-1.00390625,1.1796875,5.677891409718082,20.6875,-1.95703125,22.666015625,1.0,-0.001065534958615899,0.16066193990409375,0.08983617909252643,1.3647381782531738,0.00027390830364311115,5655.937593221664
7040,-0.6796875,0.921875,4.461503463260358,19.609375,-1.59375,23.173828125,1.0,-0.0052262268029153345,0.13333760052919388,0.08948306031525136,1.4085086941719056,0.0018407612689770759,5761.117513418198
7168,-0.81640625,0.9296875,3.806732156017579,21.7109375,-1.6640625,24.32421875,1.0,0.0011962406802922486,0.14602242708206176,0.08762154318392276,1.4390238523483276,0.0014737023382622283,5866.047880411148
7296,-1.1875,1.3359375,5.824449310632177,23.078125,-2.10546875,24.921875,1.0,-0.004632149101234972,0.2011244609951973,0.08660520948469638,1.4133398175239562,0.0012672807395574636,5976.196672439575
7424,-1.15234375,1.3828125,5.7689194323357285,24.15625,-1.7890625,25.12109375,1.0,0.01663981765312584,0.2324782437399814,0.08835110342816303,1.4276612118670815,0.00250193476906708,6081.115083694458
7552,-1.3046875,1.5234375,5.851695576382802,25.8828125,-1.97265625,24.6875,1.0,-0.00576075938131128,0.23624619522265025,0.08664076243128095,1.416228975568499,0.00364243612005209,6181.31493473053
7680,-1.34765625,1.59375,6.015660518749089,28.5390625,-2.19140625,23.23828125,1.0,0.016336050091518298,0.23542380332946777,0.08510932367708948,1.350551704565684,0.004013508857396018,6284.5375623703
7808,-1.359375,1.7109375,6.37315436519016,28.4296875,-2.71875,23.5703125,1.0,-0.0017682995181530713,0.23824129551649093,0.08460276052355767,1.2927265524864198,0.00014808226114837453,6388.063404083252
7936,-1.47265625,1.65625,4.922056481750369,32.8828125,-2.62109375,23.23828125,1.0,-0.01089630948845297,0.23221691995859145,0.085005122423172,1.2818537652492523,0.0004175881542323623,6493.038318157196
8064,-1.28515625,1.3046875,4.585582078470551,28.5078125,-2.13671875,24.525390625,1.0,-0.022182827861979604,0.16442088708281516,0.08316411972045898,1.1962467849254608,0.0010858454057597554,6597.148775815964
8192,-1.34765625,1.5,5.577964075304229,26.6953125,-2.10546875,23.55078125,1.0,-0.0037849313113838432,0.23456444665789605,0.0811713982373476,1.1176600575447082,0.0005627941893180833,6700.305742740631
8320,-1.1796875,1.34375,5.256141621803315,25.0078125,-1.578125,23.181640625,1.0,-0.0013092253590002655,0.18080565854907035,0.0829072255641222,1.1365257680416108,0.003090397464984562,6803.835372924805
8448,-1.19921875,1.3828125,5.727552775761016,22.890625,-1.97265625,23.720703125,1.0,-0.004478588106576353,0.1965118832886219,0.08168820515275002,1.1737178027629853,0.00014438719881582074,6907.308170557022
8576,-1.07421875,1.34375,6.544047945178588,22.3046875,-1.95703125,23.01953125,1.0,0.0013445859542116523,0.17810842655599118,0.08105937987565995,1.1810950875282287,0.00014760862395633013,7010.930940389633
8704,-0.89453125,1.1640625,5.537148361749857,21.09375,-2.09765625,22.658203125,1.0,0.0011497834231704474,0.1444746322929859,0.07906795479357243,1.1381039559841155,0.00027881369533133693,7115.095699310303
8832,-0.6640625,0.9453125,4.866072523140808,20.0234375,-1.55859375,22.857421875,1.0,-0.003495014226064086,0.10651992373168469,0.08013765290379524,1.092928957939148,0.0005134265971719288,7219.72713637352
8960,-0.7734375,0.984375,5.262110925180695,18.15625,-1.671875,24.21875,1.0,-0.014267708896659315,0.12178037203848362,0.07684196569025517,1.0572413623332977,0.0002740209783951286,7322.624415397644
9088,-0.62890625,0.9453125,4.717966328506028,18.75,-1.68359375,23.078125,1.0,0.00493295812048018,0.1439761880785227,0.07705381661653518,0.9997131049633026,0.0021318922255886717,7443.407275676727
9216,-0.7890625,0.9609375,5.004473948773892,18.9765625,-1.6484375,23.22265625,1.0,0.002185796108096838,0.12207775749266148,0.07587339617311954,0.9504309296607971,0.00022504122171085328,7551.548436641693
9344,-0.69140625,0.8984375,4.774110567499335,18.625,-1.9921875,24.107421875,1.0,0.006775010260753334,0.13167785666882992,0.07636853381991386,1.0140508145093918,0.0003644648008048534,7657.891625404358
9472,-0.60546875,0.765625,4.36698034678812,16.9921875,-1.3984375,23.85546875,1.0,-0.003697055415250361,0.09083019196987152,0.07421392612159253,1.0216812670230866,0.0001727850605675485,7763.554754972458
9600,-0.73828125,1.03125,5.384958901441483,17.9375,-1.66796875,24.2265625,1.0,-0.0001494785537943244,0.13408652134239674,0.07217174544930458,0.9982535630464554,0.00041997696607722903,7868.9188804626465
9728,-0.94921875,1.1796875,6.288423415213852,19.8046875,-1.8671875,25.24609375,1.0,0.0023875772021710873,0.14575171880424023,0.07376896515488625,0.9527302652597427,0.0005643386772135273,7974.458446025848
9856,-0.765625,0.96875,5.787853746948844,17.171875,-1.94921875,23.9140625,1.0,-0.007139342511072755,0.13376204967498778,0.0747517492622137,0.8836991995573044,0.0007994100786163471,8079.356674671173
9984,-0.71484375,0.90625,5.779949108044464,16.3671875,-1.62890625,21.701171875,1.0,-0.008455727249383926,0.1095499575138092,0.07186214439570904,0.8274169564247131,0.0004132423346163705,8184.386625766754
10112,-0.671875,0.9453125,6.907448893775279,15.546875,-1.67578125,22.794921875,1.0,-0.0001786361914128065,0.10252061113715172,0.07451481334865093,0.7984975010156632,0.00021573172562057153,8289.332959890366
10240,-0.76171875,1.0703125,5.9620870954547645,17.6796875,-1.5078125,24.08203125,1.0,-0.00545588240493089,0.11721662394702434,0.07133046127855777,0.801875165104866,0.00015640112251276151,8394.29500579834
10368,-0.68359375,0.8671875,4.764475454540742,18.109375,-1.6015625,23.158203125,1.0,0.005785227520391345,0.11809704639017582,0.07175680808722973,0.7998158395290375,-3.9339544309768824e-05,8513.857430458069
10496,-0.6171875,0.8203125,5.002591667160214,16.3515625,-1.3671875,24.392578125,1.0,-0.004615629930049181,0.07881415598094463,0.07207509055733681,0.757982486486435,0.0005530534093850292,8619.665691614151
10624,-0.54296875,0.71875,4.841483588330316,14.3671875,-1.203125,24.322265625,1.0,-0.003494706586934626,0.07997514549642801,0.07105428427457809,0.723677471280098,6.986436928855256e-05,8723.447713136673
10752,-0.578125,0.8125,5.567678471239297,15.0546875,-1.35546875,23.177734375,1.0,-0.003180374763906002,0.08675433788448572,0.07163339480757713,0.6938504308462143,4.4498442730400714e-05,8828.633902311325
10880,-0.67578125,0.953125,5.543479040638111,15.2109375,-1.7109375,22.75390625,1.0,0.0011227604234591126,0.1327669806778431,0.07094192355871201,0.7136180490255356,0.0001560931093990803,8932.327662706375
