episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
128,0.02734375,1.46875,5.945000433883355,25.0703125,-2.1953125,22.224609375,1.0,-0.005562338279560208,0.05499916542321444,0.40137282460927964,1.942152601480484,0.00024817504672682846,228.93041706085205
256,-0.04296875,1.546875,5.608118404172432,27.296875,-2.2421875,23.2578125,1.0,0.0016694428049959242,0.08329940792173147,0.39843067079782485,1.9392501652240752,0.0009797166392672807,460.9696629047394
384,-0.1796875,1.75,5.4494602634806455,30.96875,-2.55078125,23.857421875,1.0,0.004996404317872865,0.09378645356212344,0.378362842968532,1.9157196964536394,0.003266698998881371,777.8349940776825
512,-0.03515625,2.1015625,5.659192729180475,37.2578125,-2.63671875,23.298828125,1.0,0.0038996430113911627,0.08400977775454521,0.3406418561935425,1.8592741727828979,0.004074695913004689,962.507208108902
640,-0.13671875,2.3515625,6.1003539441237145,38.4375,-3.171875,23.59375,1.0,0.011144444718956948,0.09668250009417534,0.2762806236743927,1.819713932275772,0.0025182406163366975,1241.4593176841736
768,0.01171875,1.8359375,5.298337540042006,34.6484375,-2.54296875,22.6328125,1.0,-0.01852714060805738,0.08860647678375244,0.22013662979006768,1.7974494218826294,0.0011711816288880073,1671.9630687236786
896,0.19140625,1.90625,5.312172376124789,35.9765625,-2.42578125,24.34375,1.0,0.009727914084214717,0.07902382723987103,0.18559064492583274,1.736914038658142,0.002385586513992166,1895.252334356308
1024,0.15234375,1.703125,4.768170525725438,36.4375,-2.484375,24.85546875,1.0,0.01170622354838997,0.06311278864741325,0.15634016394615174,1.73183633685112,0.002160011528758332,2158.505318403244
1152,-0.02734375,2.4140625,6.153422325190333,39.6953125,-3.0078125,24.0078125,1.0,0.0008097205893136561,0.0810534656047821,0.13753819987177848,1.7064506947994231,0.0019730395360966213,2434.3917553424835
1280,-0.09765625,1.890625,5.0585195552880435,38.3203125,-2.84765625,24.3515625,1.0,-0.007025055028498173,0.09614241458475589,0.12672436684370042,1.7289290308952332,0.003886649453488644,2953.088653564453
1408,0.0,1.8671875,5.139952348604712,36.796875,-2.58203125,24.73828125,1.0,0.003362806731214126,0.09277947445710501,0.12167990605036418,1.7018735647201537,0.0031568716920446606,3173.450284719467
