episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
10496,0.1875,2.015625,5.453129872697207,36.2265625,-2.69921875,23.20703125,1.0,-0.00409843516536057,0.07641341686248779,0.07436934523284436,0.7620675802230835,1.6232897178269922e-05,24260.769076108932
10624,0.1796875,1.8046875,4.988183140433897,35.1328125,-2.76171875,22.904296875,1.0,0.00296414433978498,0.06936812903732062,0.0735414069145918,0.7389931976795197,0.0002773545042145997,24557.860107660294
10752,0.2890625,2.2109375,6.725699386928939,31.234375,-2.875,24.1171875,1.0,0.0036152461310848595,0.056796869821846487,0.07231262475252151,0.7023944199085236,-7.67296296544373e-07,24820.797753334045
10880,0.296875,1.5234375,4.733806940080031,31.2890625,-2.65625,23.341796875,1.0,0.015741124423220752,0.042908178828656676,0.0706704642623663,0.7191558837890625,0.0005324321944499388,25064.645401477814
11008,0.08203125,1.8515625,5.5284203447321545,34.5390625,-2.6796875,22.62109375,1.0,0.005501543544232846,0.07000757325440646,0.07203023433685303,0.7503119230270385,0.00025283702852902935,25358.099655151367
11136,-0.05859375,2.3828125,5.980497009340189,39.34375,-3.29296875,23.0703125,1.0,0.004260328086093068,0.10158677771687508,0.07432145960628986,0.7087373256683349,0.0004705742961959913,25631.797255277634
11264,0.2734375,2.0,5.88289028274678,34.46875,-2.6484375,23.84375,1.0,-0.002905845828354359,0.06402201745659113,0.07314711101353169,0.6297989845275879,0.0008812494517769665,25901.905547618866
11392,0.1875,1.828125,5.9031163421132575,29.828125,-2.5234375,24.208984375,1.0,-0.01132676342385821,0.05031012836843729,0.07008059322834015,0.588961523771286,7.703541632508859e-05,26157.528294563293
11520,0.1875,1.7734375,5.287005357378812,31.8515625,-2.1953125,24.810546875,1.0,0.007381439628079534,0.06649666856974364,0.0718463834375143,0.6281606495380402,0.00038999319949653,26409.366300344467
11648,0.25,1.6328125,5.1677839807136134,31.9140625,-2.33984375,23.9765625,1.0,0.008010959776584059,0.07417559139430523,0.07192961238324642,0.6593107908964158,7.871918205637485e-05,26711.42670226097
11776,0.16796875,1.984375,5.421490387754707,35.7265625,-2.78515625,23.658203125,1.0,0.0031380634405650198,0.06730542089790106,0.07231532745063304,0.669772383570671,7.70952960010618e-05,26957.23028445244
11904,0.1796875,1.796875,5.515302596841946,32.953125,-2.7890625,23.4453125,1.0,-0.028625989519059657,0.061128900945186616,0.07015877105295658,0.6587829113006591,-1.446722453692928e-05,27214.062882900238
12032,0.234375,1.9296875,5.630860914559615,33.6328125,-2.8984375,24.283203125,1.0,-0.0011195715982466937,0.05336129665374756,0.06783391311764717,0.6627878308296203,0.00010282744187861681,27451.966381072998
12160,-0.01953125,1.4765625,4.623362743451384,31.5859375,-1.94921875,24.13671875,1.0,-0.0024811921175569296,0.06896649338304997,0.07013664953410625,0.6741703480482102,0.00023034556943457574,27701.152905464172
12288,0.28515625,1.4609375,5.411419072509558,26.7890625,-2.140625,24.740234375,1.0,0.0003904589684680104,0.05501841101795435,0.0704188197851181,0.6777724266052246,0.0002637796991621144,27987.725397109985
12416,0.23828125,1.546875,5.1179181208041165,28.40625,-2.12890625,23.837890625,1.0,-0.005949000874534249,0.05905538275837898,0.06882845498621463,0.7223815321922302,0.00027535136032383887,28256.084355592728
12544,0.1015625,1.65625,5.194036516673826,30.84375,-2.34765625,23.5546875,1.0,-0.0024660723516717552,0.07251179162412882,0.06837438568472862,0.6960645109415055,0.0005541034523048438,28532.784973859787
12672,0.2734375,1.375,5.046196095191925,28.3359375,-2.6640625,25.23046875,1.0,0.0007709481520578265,0.03987386208027601,0.06778623610734939,0.6623438835144043,0.0002572350611444563,28793.764286756516
12800,0.140625,1.4453125,6.0721938062394365,24.859375,-2.03515625,24.6171875,1.0,0.0033322498900815846,0.054161631315946576,0.07037676274776458,0.6786053150892257,0.0001528468623291701,29037.28648996353
12928,0.26171875,1.484375,5.96849647207517,24.0234375,-2.3515625,24.1875,1.0,0.0038581169443205,0.04148135120049119,0.06726993434131145,0.6622248828411103,0.00017010879673762247,29358.301102638245
13056,0.2890625,1.1796875,4.4950549943064235,25.1484375,-1.71875,22.61328125,1.0,-0.010037101269699634,0.042492319457232954,0.0699865199625492,0.7347889125347138,0.0006446517247240991,29716.026143312454
13184,0.19140625,1.5390625,5.39660679035337,29.7109375,-2.04296875,24.27734375,1.0,-0.007149273017421365,0.0344533197581768,0.07056075893342495,0.7686630308628082,0.00022634190827375278,30075.50611424446
13312,0.125,1.7890625,5.202206442881329,33.359375,-2.3984375,23.98828125,1.0,-0.0020428683608770372,0.082703273370862,0.07003568150103093,0.8081530779600143,5.0615485815797004e-05,30406.64973592758
13440,0.0703125,2.015625,5.670076929149229,34.84375,-2.76953125,23.3359375,1.0,0.006232030875980854,0.08165220208466054,0.06858338192105293,0.8167999088764191,0.00011619749420788139,30857.12089729309
13568,0.1484375,1.7578125,5.380812443778606,32.9453125,-2.87890625,23.72265625,1.0,0.006134288967587054,0.06672626584768296,0.07103279232978821,0.7625152379274368,0.00017631428345339374,31277.448369026184
13696,0.23828125,1.4453125,5.401255591323187,28.3203125,-1.859375,22.974609375,1.0,0.004137617524247616,0.04760327264666557,0.06714718081057072,0.779731062054634,0.0003341895557241514,31559.665642499924
13824,0.1484375,1.90625,5.934289801179764,32.09375,-2.8515625,24.45703125,1.0,-0.004402814153581858,0.08051423951983452,0.06997302621603012,0.8058125883340835,8.500489493599162e-05,31917.726109981537
13952,0.00390625,1.7890625,5.775273016984358,31.4609375,-2.4296875,23.326171875,1.0,-0.00446207569912076,0.07101146094501018,0.06955971792340279,0.7701841682195664,0.000336457317462191,32274.56006836891
14080,0.10546875,2.0,5.724383222575211,32.4296875,-3.13671875,23.603515625,1.0,0.006842440157197416,0.0721408762037754,0.06809924133121967,0.7798447340726853,0.0005093200437841005,32618.364021539688
14208,0.1328125,1.75,6.383009709093098,28.578125,-2.5703125,23.52734375,1.0,0.008866633474826812,0.04830132443457842,0.06747509762644768,0.8110190063714982,9.933684195857495e-05,33047.92140364647
14336,0.1875,1.8125,5.393379601319875,32.1171875,-2.27734375,23.93359375,1.0,-0.009643980278633535,0.06464047711342573,0.06812234222888947,0.7724474221467972,0.000426907028304413,33469.22943329811
14464,0.4375,1.625,5.189923062976774,30.8046875,-2.22265625,24.6484375,1.0,0.0009957594331353903,0.05520583316683769,0.0669185895472765,0.7479489773511887,0.00011321477213641629,33773.74717593193
14592,0.31640625,1.765625,5.927832528264256,29.890625,-2.44921875,24.265625,1.0,0.0002269990975037217,0.05318055246025324,0.06866898722946643,0.7825830578804016,7.731387013336644e-05,34132.49067735672
14720,0.23046875,1.9453125,5.778513428487753,32.3984375,-2.58203125,24.015625,1.0,0.0032527855597436427,0.049842718988657,0.06954065412282943,0.8018233865499497,0.000678904446249362,34578.71162343025
14848,0.20703125,1.84375,5.8814778919083075,32.875,-2.4375,25.546875,1.0,-0.003859350411221385,0.07161644883453847,0.0697462011128664,0.8228927463293075,0.0002540994304581545,34991.32235097885
14976,0.171875,1.796875,5.68921780710326,30.7421875,-2.73046875,23.0546875,1.0,-0.004150176839902997,0.06391057334840297,0.07010138668119907,0.8700927704572677,0.00043326077866367996,35347.974377155304
15104,0.16015625,1.859375,6.791692550713442,29.6640625,-2.16015625,25.1171875,1.0,-0.001023274939507246,0.049572905711829665,0.06752777807414531,0.8706856846809388,9.630362910684198e-05,35778.760726451874
15232,0.05078125,1.8671875,6.2454169882763235,30.6015625,-2.15234375,23.431640625,1.0,-0.0047166075091809034,0.07290918081998825,0.06875746697187424,0.8352172821760178,0.0004949831156409346,36179.42596435547
15360,0.23046875,1.546875,5.841591290044176,26.3203125,-2.44921875,25.162109375,1.0,0.002909288974478841,0.04910287652164698,0.06624035239219665,0.8079451590776443,6.466475606430322e-05,36532.88155460358
15488,0.265625,1.4140625,5.594450300349577,23.8359375,-1.97265625,24.48828125,1.0,-0.0019007786875590682,0.029979335609823465,0.0659982692450285,0.7895375847816467,0.0004816631771973334,36901.894604444504
15616,0.19921875,1.1640625,4.543124426460887,23.90625,-1.80078125,24.044921875,1.0,0.006497890851460397,0.05847541186958551,0.06090302467346191,0.7448319464921951,0.0010322452100808733,37253.048027038574
15744,0.17578125,1.4375,5.723446255735649,25.328125,-2.37890625,23.552734375,1.0,-0.0019232245162129403,0.06230882406234741,0.06471311450004577,0.7346255511045456,0.00017642542661633343,37613.95407485962
15872,0.20703125,1.328125,5.354945748154719,25.1328125,-1.9921875,25.775390625,1.0,-0.014290361781604588,0.04537599794566631,0.060441062040627005,0.7686981946229935,0.0002480106326402165,37977.33401656151
16000,0.39453125,1.4609375,5.559338074557257,26.953125,-1.73828125,23.19140625,1.0,-0.010156185954110697,0.051020626351237296,0.06547623742371797,0.7966981738805771,0.0001868263934738934,38373.663957834244
16128,0.15234375,1.6328125,5.675712100874696,29.4375,-2.16796875,23.068359375,1.0,0.0009305023588240147,0.05100773256272077,0.06588039323687553,0.8238358914852142,3.291955508757383e-05,38709.45237350464
16256,0.30078125,1.9140625,6.144099863363344,30.8828125,-2.296875,24.78515625,1.0,0.00012419639388099312,0.05672547705471516,0.06438366379588842,0.8408803582191468,0.0003029623330803588,39051.731176137924
16384,0.17578125,1.96875,5.521195204851974,35.171875,-2.84765625,24.0234375,1.0,0.009589859819971024,0.062356374226510525,0.0655622448772192,0.8339964002370834,0.00033630387624725697,39331.99282169342
16512,0.2421875,1.6640625,4.941183540036235,32.7734375,-1.98046875,22.537109375,1.0,0.0016563007840886713,0.07452503368258476,0.06467110440135002,0.8062678903341294,9.846256725722923e-05,39639.250133514404
16640,0.26953125,1.7265625,5.215412948565124,32.6796875,-2.4296875,23.748046875,1.0,-0.010283121885731817,0.04711359199136496,0.06510049700737,0.8186461180448532,9.116700530285016e-05,39971.78553748131
16768,0.109375,1.671875,5.232253020354172,31.140625,-2.21875,23.44921875,1.0,-0.00017885598354041576,0.06367287430912257,0.0659150879830122,0.8102979063987732,0.00020701238827314228,40264.29574084282
16896,0.01171875,1.7265625,5.404837382229815,31.3984375,-2.63671875,24.4140625,1.0,0.0019735217560082675,0.08728921413421631,0.06236210372298956,0.7920074343681336,0.000999111312557943,40631.669894218445
17024,0.18359375,1.6875,5.944288379851935,28.34375,-2.16015625,23.40234375,1.0,-0.006568515836261213,0.04400133304297924,0.06424805968999862,0.7894217371940613,3.45628010109067e-05,40911.442794799805
17152,0.2265625,1.390625,4.786287906328537,27.8828125,-1.9296875,24.876953125,1.0,-0.007467631669715047,0.05220586434006691,0.06339759714901447,0.7816168516874313,1.996826904360205e-05,41260.37272286415
17280,0.16796875,1.6953125,5.641830167151372,31.859375,-2.40625,24.869140625,1.0,0.0026905993930995465,0.05335078909993172,0.06539077088236808,0.73699372112751,0.0006782016949728132,41551.411964416504
17408,0.1953125,1.6796875,6.087551554190135,28.0078125,-2.06640625,23.861328125,1.0,-0.0006500107934698463,0.049699922651052476,0.06027190405875445,0.6998959332704544,0.00014696608268423007,41746.17593216896
17536,0.14453125,1.328125,5.058291352357622,25.1953125,-2.2109375,22.279296875,1.0,0.011400161462370306,0.042357805557549,0.06081487648189068,0.6684088468551636,0.00046723248815396803,42008.747274160385
17664,0.23046875,1.3125,5.192886280424323,25.40625,-2.0078125,22.22265625,1.0,0.0008476225659251214,0.03733969395980239,0.05951145850121975,0.6321318119764328,0.0003223414227250032,42283.628579854965
17792,0.2109375,1.2734375,4.7135311646327445,24.8203125,-1.94140625,23.361328125,1.0,-0.0003221245016902685,0.05029374063014984,0.05918693002313376,0.6448131114244461,0.0003839441342279315,42537.99743580818
