episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
128,-1.20703125,1.2421875,5.298333457429138,23.4453125,-1.6328125,0.0,0.0,-0.0020010397303849457,0.2726696074008942,0.42013353258371355,1.9413789987564087,0.00033429000977776014,264.68404269218445
256,-1.27734375,1.3125,5.504691724054087,22.953125,-1.95703125,0.0,0.0,-0.010551996086724103,0.25969415754079817,0.4214375764131546,1.938263475894928,0.0007549471549282317,462.2023186683655
384,-1.171875,1.171875,5.857081193355476,20.0078125,-1.44140625,0.0,0.0,-0.0059007897041738035,0.18132203444838524,0.3950448349118233,1.9227972328662872,0.0031367426934593825,667.4511198997498
512,-1.046875,1.1953125,7.488309889054721,16.3671875,-1.77734375,0.0,0.0,-0.006692981280918632,0.18836092257073947,0.3341527283191681,1.9332403966358729,0.003941229387627183,890.6765069961548
640,-1.18359375,1.2109375,6.7853682780584705,18.875,-1.76953125,0.0,0.0,0.0005518385674804449,0.18954147323966025,0.27695734798908234,1.9307199895381928,0.001260488192201592,1131.1855850219727
768,-0.90625,1.0078125,4.547708123313674,21.0859375,-1.76171875,0.0,0.0,0.00481892735697329,0.17838883064687253,0.22018906399607657,1.9305141508579253,0.002972333056095522,1439.5414190292358
896,-1.0546875,1.0390625,5.02292326150814,19.7734375,-1.87109375,0.0,0.0,0.010894771774902064,0.18456523821634405,0.17923133075237274,1.9188883304595947,0.004641127852236797,1727.4242923259735
1024,-0.9453125,0.9140625,4.902328229140162,17.4921875,-1.17578125,0.0,0.0,0.002407032437622547,0.14126540571451188,0.151227667927742,1.91210218667984,0.0019091186128207482,1981.7861495018005
1152,-1.01953125,0.9921875,6.723845569527209,15.0546875,-1.5703125,0.0,0.0,0.0036773723276222452,0.16969569334212473,0.13326484052573934,1.9124479363946354,0.004421363611233092,2217.061033964157
1280,-0.75390625,0.8671875,6.576731949329066,13.703125,-1.2734375,0.0,0.0,0.002642160258255899,0.11300523765385151,0.12361915074288846,1.902709460258484,0.0033256228081882,2466.151700735092
1408,-0.76171875,0.8359375,6.463840282846668,14.21875,-1.62890625,0.0,0.0,-0.00029972442151869047,0.08838674382251852,0.11731504254481372,1.8868230931899126,0.0031733920956920725,2714.786427259445
