episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
128,-0.04296875,1.3515625,5.752681187095996,24.09375,-2.07421875,23.89453125,1.0,-0.0034277938306331635,0.05386541876941919,0.41973861306905746,1.9410960137844087,0.00011656163769657724,174.40620255470276
256,0.08203125,1.2265625,5.470208988056324,22.828125,-2.12890625,24.169921875,1.0,0.01165423495694995,0.04371293969452381,0.41922142803668977,1.938665372133255,0.00018009834602707996,373.3724172115326
384,0.0625,1.5625,7.321719458813062,20.328125,-2.296875,23.306640625,1.0,0.007386792602483183,0.06154568400233984,0.3901161178946495,1.9279836416244507,0.0026546279128524474,593.8774683475494
512,0.02734375,1.0234375,5.475704739026721,19.6171875,-1.69140625,23.544921875,1.0,0.005360309802927077,0.03560808263719082,0.3199006959795952,1.938535565137863,0.0034039592450426427,850.8948407173157
640,-0.0546875,1.140625,4.9198239681240175,22.328125,-1.90625,23.533203125,1.0,0.0064703647280111905,0.041893929895013574,0.2568841129541397,1.9378312289714814,0.002832122554536909,1141.454847574234
768,-0.11328125,1.0078125,4.946135875359671,19.7734375,-1.64453125,23.873046875,1.0,-0.005089091137051582,0.04730384582653642,0.2077691785991192,1.929720276594162,0.002582194298156537,1390.738847732544
896,0.02734375,0.6796875,4.3777075169832855,15.390625,-1.3125,23.53125,1.0,-0.0003933778207283467,0.02919045218732208,0.17168693151324987,1.922955609858036,0.0032859871707842103,1654.3576247692108
1024,0.140625,0.9921875,5.53459698143039,18.5078125,-2.015625,22.6015625,1.0,0.012852753183859237,0.03445234883795766,0.14815150376628428,1.9316711706273697,0.0045207664550295755,1931.0692224502563
1152,-0.04296875,1.15625,6.019183619087855,19.8828125,-2.01171875,21.912109375,1.0,-0.0035596183501183988,0.045361239649355414,0.13250670209527016,1.9233365416526795,0.003239788598875748,2172.6395485401154
1280,0.05078125,0.9609375,6.037635188695697,16.2890625,-1.53515625,22.65625,1.0,-0.0019774944288656116,0.027128943987190724,0.1221121720969677,1.9221837878227235,0.0006673120376945007,2380.7490208148956
1408,0.03125,0.7265625,4.109643294868899,17.1953125,-1.2109375,23.89453125,1.0,0.008896904236947497,0.04456688823799292,0.11649362544218698,1.9304233153661092,0.0027038437576266004,2578.3759908676147
1536,-0.07421875,1.1328125,5.874261319711582,18.78125,-1.953125,22.763671875,1.0,0.008477633305301425,0.06326231248676777,0.11384634375572204,1.9258035838603973,0.0011192328289325814,2753.1450102329254
1664,-0.015625,1.0234375,5.395548761252522,17.4375,-2.02734375,23.7734375,1.0,-0.003523675864562392,0.03511405531316995,0.11187421381473542,1.913228952884674,0.0012200882054457906,2943.052625656128
1792,0.0234375,0.84375,5.078481181513061,15.8046875,-1.33203125,23.51953125,1.0,-0.004246816970407963,0.03488369296408362,0.10957630144225226,1.8981157210138109,0.003367975397850387,3142.7032775878906
1920,-0.07421875,0.84375,4.846356426991268,17.0859375,-1.62109375,22.64453125,1.0,0.014788811886683106,0.04074730901047587,0.1075235776603222,1.9028271079063415,0.002916153382102493,3331.201740503311
2048,0.03125,0.953125,4.994545487536774,18.484375,-1.81640625,23.408203125,1.0,-0.0017620948608964681,0.04703191667795181,0.10707880221307278,1.9040298938751221,0.0021132217116246466,3520.289030790329
2176,0.05078125,1.3046875,6.455572437921795,21.296875,-1.8984375,22.90234375,1.0,0.004394448641687631,0.0486100910231471,0.10599615387618541,1.9119718074798584,0.002937742353969952,3718.9928216934204
2304,0.0,1.4375,5.818092337270141,24.5625,-2.0234375,24.580078125,1.0,-0.009268275069955149,0.033813400096014926,0.10609928557747289,1.919382697657535,0.0026495246512288424,3911.5683364868164
2432,0.15625,1.03125,5.006225320790453,20.4609375,-1.84375,23.841796875,1.0,-0.015035851998254657,0.028625983651727437,0.10530040934681892,1.9175995588302612,0.0023492545704357328,4117.698201179504
2560,0.03515625,1.3203125,5.478050242856362,23.859375,-2.11328125,24.478515625,1.0,2.410870511084795e-05,0.0535596065223217,0.10337289199233055,1.910176408290863,0.002641529918764718,4319.382995843887
2688,-0.05859375,1.5625,6.447743172074199,23.28125,-1.97265625,23.541015625,1.0,0.0023118804674595594,0.04968302194029093,0.10357243455946445,1.8976779937744142,0.0023804843782272655,4521.5006856918335
2816,0.03515625,1.109375,5.880715834519085,19.5234375,-1.79296875,23.240234375,1.0,0.0016282745636999607,0.047787316143512726,0.10384687557816505,1.8855696082115174,0.0002677305950783193,4691.249163389206
2944,0.1171875,0.9609375,5.142519079941917,18.890625,-1.58984375,22.712890625,1.0,-0.0013244835892692209,0.033204355649650096,0.10231365859508515,1.8794564604759216,0.0018947036092868074,4863.6940948963165
3072,-0.015625,1.2578125,5.834418908492081,21.0625,-1.671875,23.048828125,1.0,0.008410873298998922,0.04686536861117929,0.10328929964452982,1.839937411248684,0.0031316261156462133,5044.782440185547
3200,0.10546875,0.9296875,5.0196371697989,19.03125,-1.78125,23.18359375,1.0,0.005416449953747147,0.040601789513055014,0.1024383709711187,1.7434318346135758,0.00349025585969417,5244.563148021698
3328,0.15234375,0.828125,4.513975541035453,18.1796875,-1.94921875,23.234375,1.0,-0.01008861648151651,0.03234738772735,0.10266092605888844,1.691095417737961,0.0009128549943852704,5440.708451032639
3456,-0.04296875,0.90625,4.475529165724573,20.75,-1.2890625,24.65625,1.0,-0.007773574069142341,0.05641100499778986,0.1019107647240162,1.7065708339214325,0.0005132701851835008,5640.14145898819
3584,0.20703125,1.078125,5.13124688334429,20.4921875,-1.78515625,23.5625,1.0,0.0016983567969873548,0.027902458887547256,0.10542220398783683,1.7202214121818542,0.000629864213988185,5849.5671310424805
3712,0.07421875,1.390625,5.90670585159368,22.6484375,-2.10546875,23.171875,1.0,0.01900821487652138,0.04968397505581379,0.1029555406421423,1.7562714338302612,0.0018903619617049116,6056.40732216835
3840,0.109375,1.359375,5.396494618030078,23.4296875,-1.703125,23.25390625,1.0,-0.008982596173882484,0.04023354528471827,0.10508899800479413,1.7479877114295959,0.0009918562398524954,6244.789301633835
3968,0.05859375,1.265625,5.713951544175958,23.21875,-1.6796875,23.818359375,1.0,0.011315745627507567,0.04903719760477543,0.10303482301533222,1.7065023481845856,0.0019816753832856194,6416.794530391693
4096,0.171875,1.125,5.058053094374093,22.3828125,-1.76953125,24.09765625,1.0,-0.02035900400951505,0.039806357119232416,0.10041791573166847,1.650939840078354,0.000409936058713356,6600.71231174469
4224,0.1640625,1.421875,5.948467021375883,23.515625,-1.953125,25.517578125,1.0,0.0005787370726466178,0.04064728859812021,0.10265950486063957,1.659165608882904,0.00047412823550985195,6782.200514793396
4352,0.1953125,1.359375,5.371772273665032,25.1796875,-2.140625,22.546875,1.0,-0.011534001922700553,0.047643540985882284,0.10276671200990677,1.6370172798633575,0.0016700354033673647,6978.594078302383
4480,0.0703125,1.7265625,6.206717146834405,27.859375,-2.37890625,22.8984375,1.0,0.006004076730459928,0.06405892558395862,0.10376250855624676,1.5635451197624206,0.0012773991154972463,7153.682538986206
4608,-0.00390625,1.4765625,5.1988163449174225,27.75,-2.62890625,21.96875,1.0,-0.014272705418989062,0.05600196523591876,0.10326916351914406,1.5696175813674926,0.0010368193637987134,7344.053257703781
4736,0.1796875,1.53125,5.127157539280366,28.875,-1.99609375,22.75390625,1.0,0.013866563304327428,0.058985565602779386,0.10131887085735798,1.5807334005832672,0.00059873334976146,7542.182096242905
4864,0.01171875,1.765625,7.133491332159696,26.484375,-2.43359375,24.486328125,1.0,0.0026384219061583282,0.05284055322408676,0.10284725166857242,1.5712381958961488,0.0017242446119780652,7710.7243111133575
4992,0.1796875,1.65625,6.269405904439417,26.7265625,-2.5625,23.166015625,1.0,-0.013525038957595825,0.05538049470633268,0.10342580862343312,1.5530965268611907,0.0001842079480411485,7876.802614212036
5120,0.1484375,1.359375,5.245590684486453,26.09375,-2.24609375,23.322265625,1.0,0.007798143576732592,0.05286108467139696,0.10248392624290366,1.5639113125048185,0.002977561096869115,8057.792445898056
5248,0.15625,1.640625,5.734968502138361,28.984375,-1.953125,23.681640625,1.0,0.00892926609958522,0.04695720295421779,0.1013567615300417,1.5706264302134514,0.0033071350035243086,8232.965301275253
5376,0.1015625,1.515625,5.083718407197384,29.453125,-2.3046875,24.140625,1.0,-0.001225958822760731,0.06798449158668518,0.10164970643818379,1.5656560838222504,0.002890614449279383,8412.473412513733
5504,0.125,1.9453125,5.787256168951242,32.5703125,-2.44921875,23.203125,1.0,-0.004663854138925672,0.07435633838176728,0.10152459666132926,1.5359325587749482,0.0006670048394880723,8598.20960354805
5632,0.26171875,1.6640625,5.381213131271599,30.0625,-2.32421875,25.12109375,1.0,-0.0051255829632282255,0.06701920405030251,0.10197948142886162,1.5110114097595215,0.000635558131034486,8792.899790287018
5760,0.23046875,1.5546875,5.468904292496861,28.2421875,-2.13671875,23.841796875,1.0,0.0018994782585650682,0.06335495244711638,0.10045171082019806,1.4833445131778717,0.002975866077031242,8973.753960609436
5888,0.171875,1.359375,5.244676534952772,26.484375,-2.25,23.07421875,1.0,0.0017687865300104022,0.057068712264299395,0.09897808991372585,1.42836691737175,0.001699109705805313,9153.74549818039
6016,0.28515625,1.3046875,5.106774286908301,24.046875,-2.0859375,24.5,1.0,-0.015238688071258366,0.03875105949118733,0.09837458655238152,1.3690402388572693,0.001490574349736562,9325.290475845337
6144,0.25,1.3203125,5.5469405023600045,26.125,-2.03515625,25.056640625,1.0,-0.00042680660262703893,0.045536011829972266,0.09775268509984017,1.3320864379405974,0.0005818678000650834,9509.459196805954
6272,0.328125,1.8984375,6.34347880864156,29.140625,-2.45703125,23.591796875,1.0,0.0022328932769596576,0.059916598722338676,0.09803896509110928,1.31159628033638,0.0008687737034051679,9691.12667131424
6400,0.26953125,1.8984375,6.43110915245019,28.7890625,-2.890625,24.02734375,1.0,-0.008567029633559287,0.03493345510214567,0.09611460231244565,1.2841420292854309,0.0012809974505216815,9871.885157108307
6528,0.234375,1.7265625,6.246503534694778,30.1640625,-2.31640625,23.87109375,1.0,0.004789485922083258,0.05447620954364538,0.09576154500246048,1.281881082057953,0.000428475605440326,10053.545550823212
6656,0.125,1.7421875,5.838205245217901,29.1015625,-2.62890625,23.6015625,1.0,0.00793244824744761,0.0666669573634863,0.09388660974800586,1.2917902946472168,0.0005203463049838319,10226.270699739456
6784,0.2578125,1.609375,5.480117081734482,28.640625,-2.3125,23.501953125,1.0,-0.007310650777071714,0.05297190994024277,0.09321021102368832,1.2731078207492827,0.0003766748050111346,10403.966676950455
6912,0.2265625,1.4375,5.747820738788586,26.1640625,-2.33984375,25.251953125,1.0,0.011692521441727877,0.04399638082832098,0.09280648902058601,1.3050634562969208,0.0006112081020546612,10584.415205001831
7040,0.1015625,1.46875,5.99966986320877,26.3203125,-2.453125,23.81640625,1.0,-0.004006725166820818,0.06703223722676437,0.0914735206299358,1.2766045067045424,0.002278938209605662,10773.51503777504
7168,0.21875,1.3359375,5.626011080123284,24.515625,-2.0703125,22.419921875,1.0,0.0023177789233159276,0.05186392292380333,0.09048957116901875,1.2254669129848481,0.0004194744979031384,10957.236663341522
7296,0.2109375,1.390625,4.927281891510994,25.6484375,-2.0390625,23.95703125,1.0,-0.00755538297817111,0.04297748887911439,0.08965797759592534,1.275629961490631,0.00019434952264418826,11154.983198165894
7424,0.33984375,1.3828125,5.263935072522347,25.5703125,-2.03515625,25.73046875,1.0,-0.014472616626881063,0.04123042598366737,0.0902876079082489,1.2493004143238067,0.0005957266919722314,11348.129530191422
7552,0.3515625,1.6171875,5.694981082339451,26.71875,-2.22265625,22.30859375,1.0,-0.0018280076328665018,0.061147778294980526,0.08909947611391544,1.240120804309845,1.1311990238027648e-05,11541.739693164825
7680,0.109375,1.3125,4.571842230837921,27.4921875,-2.01171875,23.85546875,1.0,0.008043586416170001,0.07655083276331424,0.08840345330536366,1.1935802578926087,0.0005717002422898076,11742.04559636116
7808,0.22265625,1.328125,5.0392514564919075,24.7578125,-1.87890625,23.537109375,1.0,0.004280254803597927,0.03986993916332722,0.08747258111834526,1.1691889643669129,0.0007827466062735767,11941.03903746605
7936,0.1953125,1.3515625,5.860219372868671,24.0390625,-1.703125,23.751953125,1.0,0.010362539440393448,0.0420573528856039,0.08691230416297913,1.1801659345626831,0.001722146243264433,12135.843016386032
8064,0.22265625,1.2890625,4.8922233230289525,26.421875,-1.90234375,23.98046875,1.0,-0.004954366432502866,0.056871389783918855,0.08686400949954987,1.2002473294734954,0.000617706425691722,12321.434788703918
8192,0.203125,1.2734375,6.079442399362294,23.25,-2.30859375,22.4453125,1.0,-0.0025805610232055185,0.044590832106769084,0.08735480830073357,1.1145422995090484,0.0018147811904782429,12523.332157373428
8320,0.32421875,1.3828125,5.159971702735757,24.359375,-2.1640625,24.37890625,1.0,0.005503159551881254,0.03993342826142907,0.0869796920567751,1.014260971546173,0.0006462509860284627,12676.781647205353
8448,0.3125,0.9609375,4.01673434502416,23.8203125,-1.75,23.525390625,1.0,0.0031838808208703995,0.048208756186068055,0.08547508306801319,0.9938969850540161,0.0002837068343069404,12836.70430970192
8576,0.38671875,1.1953125,4.532242670964706,25.6953125,-1.83203125,23.63671875,1.0,0.007594370015431196,0.04083097446709871,0.08251753449440002,1.0710079193115234,0.0013225381087977439,13032.34123969078
8704,0.09765625,1.7109375,5.721243608642141,29.546875,-2.4921875,23.603515625,1.0,0.015680171875283123,0.05110649950802326,0.08313870877027511,1.1404032468795777,0.0003904657678504009,13231.15327501297
8832,0.375,1.59375,5.2416156646299985,29.0703125,-2.1796875,23.703125,1.0,0.008169583545532077,0.04891400821506977,0.08368187807500363,1.1638614535331726,0.00021068317510071212,13440.024634599686
8960,0.1875,1.59375,5.324886021007071,30.796875,-2.1796875,24.375,1.0,0.013767357473261655,0.04217611737549305,0.0838193878531456,1.1422364592552186,0.0006448035324865487,13583.652688264847
9088,0.26171875,1.484375,5.109930340247907,29.5234375,-2.046875,23.0625,1.0,0.011977851134724915,0.06213901601731777,0.0824631169438362,1.1417619228363036,0.0008214773588406388,13770.910254478455
9216,0.35546875,1.65625,5.362183069272826,30.140625,-2.1796875,23.58203125,1.0,-0.002130671963095665,0.05036224350333214,0.08172502890229225,1.2213247954845428,0.001967085772776045,13971.052625656128
9344,0.10546875,1.75,5.398866693809686,31.4375,-2.71484375,24.140625,1.0,-0.0028015686199069022,0.06363031212240458,0.0811274666339159,1.2084851682186126,0.00043620272917905823,14166.629286527634
9472,0.10546875,1.671875,4.922242594392643,32.3046875,-2.51171875,24.0859375,1.0,0.003220003348542377,0.07184198908507824,0.08042220622301102,1.1819596588611603,0.000312996435968671,14355.825558423996
9600,0.21484375,1.5625,4.550489538266117,33.265625,-2.12890625,23.943359375,1.0,-0.000883896229788661,0.06367908027023077,0.07931379862129688,1.1569630444049834,0.0005363307776860893,14546.082550048828
9728,0.30859375,1.8046875,5.245649532768395,33.4375,-2.6640625,23.20703125,1.0,-0.001317511359229684,0.0719977356493473,0.07820315361022949,1.1442300081253052,0.0004866050046985038,14743.996486663818
9856,0.10546875,1.6953125,5.069965473001649,30.953125,-2.03125,23.46484375,1.0,0.010832283226773144,0.05109876319766045,0.07546827495098114,1.1936585307121277,0.0003767906622670125,14940.47929430008
9984,0.13671875,2.0703125,6.2133210989826955,34.0625,-2.58984375,24.7734375,1.0,-0.0011396241839975118,0.06917877327650786,0.07576016150414944,1.1840080142021179,0.0004745450452901423,15100.383955478668
10112,0.2421875,1.6640625,5.229966087655141,31.078125,-2.3046875,23.861328125,1.0,0.0019660650636069477,0.05272551253437996,0.07507314309477806,1.1452467679977416,0.00011466177966212854,15289.033599376678
10240,0.19921875,1.8515625,5.903079562668387,31.8828125,-2.54296875,26.06640625,1.0,-0.0005065202945843339,0.05644033532589674,0.07729529961943626,1.1678172409534455,0.00025980912905652074,15492.924520015717
