episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
128,-1.265625,1.3203125,5.073143662947263,24.6171875,-1.76171875,0.0,0.0,0.001976463384926319,0.14518281556665896,0.40137281864881513,1.9424314856529237,-0.0001515174728410784,50.88146996498108
256,-1.52734375,1.5625,6.869506795419566,23.6328125,-2.07421875,0.0,0.0,-0.004060625215061009,0.15874194949865342,0.39770862460136414,1.9382579803466797,0.002127442060736939,101.27301120758057
384,-1.234375,1.265625,6.639949833263463,18.8671875,-1.734375,0.0,0.0,-0.021533500083023682,0.10793570149689913,0.36673319712281227,1.9245211631059647,0.0036416970906429924,150.44334030151367
512,-0.6796875,0.7734375,6.266324770672439,12.65625,-1.2578125,0.0,0.0,0.0021671135410932557,0.07075054890343122,0.2970897746937616,1.8882450801985604,0.003819110882302214,198.7750208377838
640,-0.5703125,0.5390625,5.264245940946308,10.2890625,-1.17578125,0.0,0.0,0.00035488964058458803,0.07957085408270359,0.24207596108317375,1.8441722750663758,0.003616152034373954,250.86717629432678
768,-0.32421875,0.4453125,5.219199203574204,8.40625,-0.94921875,0.0,0.0,0.010207798983901738,0.04817272685468197,0.19870700910687447,1.8177195906639099,0.002743796400318388,302.12181758880615
896,-0.23828125,0.3515625,5.788070436507937,6.84375,-1.015625,0.0,0.0,0.0012148527894169092,0.02895983662456274,0.16729055494070053,1.7806596994400024,0.0014772488815651742,353.5416045188904
1024,-0.19921875,0.2578125,4.912264384920635,5.3203125,-0.9453125,0.0,0.0,-0.004609877418261021,0.026185366325080395,0.14233769252896308,1.7801316320896148,0.0013720806564379018,405.0789260864258
1152,-0.09375,0.2421875,5.285838293650794,4.8828125,-0.734375,0.0,0.0,-0.006092247134074569,0.022519118338823318,0.1293231464922428,1.765875792503357,0.0018061654380289837,457.17112135887146
1280,-0.09375,0.125,3.0546536796536796,3.625,-0.8984375,0.0,0.0,-0.0023788914317265154,0.00966329846996814,0.1176194965839386,1.7507308900356293,0.0024128326011123137,508.8409378528595
1408,0.00390625,0.0703125,2.5868055555555554,2.7734375,-0.53515625,0.0,0.0,0.005553540472379502,0.009659621289328617,0.114039367174401,1.7574399849947762,0.002717596235657659,558.3420565128326
