episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
128,-1.39453125,1.3515625,5.752681187095996,24.09375,-2.07421875,23.89453125,1.0,-0.0036789897130802274,0.2842514380812645,0.41973552405834197,1.940727746486664,2.8298542747506872e-05,249.70076489448547
256,-1.1640625,1.234375,5.301881698847605,22.3671875,-2.13671875,24.169921875,1.0,-0.012702245824038982,0.2719964154064655,0.416795888543129,1.9378658413887024,0.0007826272143574897,517.3606235980988
384,-1.1953125,1.0859375,5.558594821541676,19.7265625,-1.8203125,23.306640625,1.0,-0.009143415945940293,0.15018280538228843,0.4045444107972659,1.9212922958227305,0.0037366253751455448,866.2293908596039
512,-0.86328125,0.8984375,6.131821611951477,14.5703125,-1.56640625,23.544921875,1.0,0.01001286387650503,0.14021124401026303,0.35185614228248596,1.9056656426853604,0.0034705401558312587,1198.210925102234
640,-0.68359375,0.734375,4.237140699147699,16.71875,-1.5,23.533203125,1.0,0.001722525665536523,0.09937770776450634,0.28186779618263247,1.9054274022579194,0.0035107017203699796,1536.6222331523895
768,-1.046875,1.046875,4.878976386123191,20.203125,-1.68359375,23.873046875,1.0,0.0006356228608638048,0.17687434405088426,0.2257746696472168,1.8976874947547913,0.003087597846024437,1820.5591969490051
896,-1.00390625,1.0078125,5.244496140869044,19.28125,-1.640625,23.53125,1.0,-0.004577334015630185,0.15553965009748935,0.18222159296274185,1.8882384896278381,0.001690431187307695,2068.952113866806
1024,-0.765625,0.8828125,5.147173742943121,17.9921875,-1.90625,22.6015625,1.0,-0.012720966478809714,0.12181980473299821,0.15613792712489763,1.8886724213759105,0.003919002336867076,2300.8939468860626
1152,-0.97265625,1.0,5.937799354032021,17.0390625,-1.85546875,21.912109375,1.0,0.0018692118529644278,0.125936944451597,0.1392434752649731,1.8821348481708102,0.002327565193506113,2614.981968641281
1280,-0.67578125,0.6953125,4.360829242528338,15.0703125,-1.26953125,22.65625,1.0,0.006496799901421917,0.09980254483066107,0.12654067850426623,1.8703665607853939,0.003546990958152731,2892.6518592834473
1408,-0.671875,0.6796875,5.111941474847821,13.7890625,-1.1640625,23.89453125,1.0,0.004862480084685718,0.10259196030742981,0.11886166737360113,1.8484839271096623,0.00349643847798956,3111.761061191559
1536,-0.73828125,0.78125,6.248352100470909,12.0625,-1.6015625,22.763671875,1.0,-0.004303546878509224,0.1010595727711916,0.11411866135895252,1.8270669281482697,0.0023862031994212884,3314.9016032218933
1664,-0.4921875,0.5390625,5.356546218793461,9.65625,-1.54296875,23.7734375,1.0,-0.017252813011873515,0.061073961295187475,0.11050650402903557,1.789963835477829,0.001093294368183706,3556.5502185821533
1792,-0.4375,0.5078125,5.089765919844045,8.8828125,-0.99609375,23.51953125,1.0,-0.002461507124826312,0.07448992319405079,0.10982038415968418,1.7816200137138367,0.0007237049772811588,3929.478478193283
1920,-0.27734375,0.359375,5.538803644272394,7.2890625,-1.13671875,22.64453125,1.0,-0.004768791934475302,0.04394592996686697,0.10729562491178513,1.78587926030159,0.0018954927014419808,4189.62079000473
2048,-0.37109375,0.4921875,5.501260126719686,8.8515625,-1.35546875,23.408203125,1.0,0.008498281985521317,0.06599451173096896,0.10626571513712406,1.8088033199310303,0.0026051666063722223,4529.8414397239685
2176,-0.484375,0.546875,4.954117254783615,10.3515625,-1.140625,22.90234375,1.0,-0.0003517803968861699,0.06477077472954988,0.1043886173516512,1.8231591582298279,0.0016198463665205054,4890.828474521637
2304,-0.49609375,0.5703125,5.276570154212617,10.96875,-1.15625,24.580078125,1.0,0.014100824839745958,0.08154493371645609,0.10474071900049846,1.8028544108072917,0.0030050042221167433,5217.358035564423
2432,-0.69921875,0.8125,7.186875560611774,11.390625,-1.625,23.841796875,1.0,0.012301994860172272,0.13378950841724874,0.1067367896437645,1.776913148164749,0.0036258270913094746,5547.26949429512
2560,-0.75,0.7109375,5.73420751451421,12.796875,-1.50390625,24.478515625,1.0,0.004260978009551763,0.11571008451282978,0.1034680388867855,1.7463848769664765,0.0016030946899263654,5816.990118980408
2688,-0.515625,0.6328125,6.407319128481813,9.921875,-1.04296875,23.541015625,1.0,-0.00353995041529599,0.09954790339658134,0.10508027359058983,1.7215149402618408,0.002855913038825077,6050.050136566162
2816,-0.62890625,0.6328125,6.040539321789322,10.390625,-1.31640625,23.240234375,1.0,0.010298258648253978,0.08711281549185515,0.10153962336480618,1.7374094545841217,0.0033505890794913286,6291.797142744064
2944,-0.25,0.375,4.282994566197692,8.65625,-1.00390625,22.712890625,1.0,0.005610911129042506,0.043461236916482446,0.09970890581607819,1.724239355325699,0.0020875330359558576,6524.845798492432
3072,-0.36328125,0.421875,4.627237996378621,8.78125,-0.8359375,23.048828125,1.0,-0.008086037775501608,0.05855832565575838,0.1021332073956728,1.7178763091564178,0.002040069543727441,6776.807678937912
3200,-0.30859375,0.4296875,4.788437074621285,9.859375,-1.28125,23.18359375,1.0,0.007026108633726835,0.059880660846829414,0.1005971185863018,1.7072691380977632,0.001621790307399351,7076.165439605713
3328,-0.19140625,0.3359375,3.4886632902787396,9.703125,-1.45703125,23.234375,1.0,-0.00968726834149233,0.055495857394167354,0.10315302386879921,1.7128770351409912,0.0032528435123302707,7361.710429906845
3456,-0.48046875,0.546875,4.566713906405697,11.09375,-0.9296875,24.65625,1.0,0.008533110628680637,0.06961326239009698,0.10025954929490884,1.7685375312964122,0.003666524606766567,7631.055750608444
3584,-0.53125,0.5703125,5.556791409726539,11.2421875,-1.27734375,23.5625,1.0,0.010505068441852927,0.08375941216945648,0.10296405144035817,1.8015817284584046,0.0014973093297157903,7849.519841909409
3712,-0.43359375,0.578125,5.056682123185123,12.21875,-1.29296875,23.171875,1.0,-0.004095340298954397,0.06745670661330223,0.10216681100428104,1.8133950233459473,0.0006698398567095865,8100.799291610718
3840,-0.5859375,0.625,5.105350730174846,13.0390625,-0.96875,23.25390625,1.0,0.005675198161043227,0.0774234963580966,0.10088538341224193,1.7867189049720764,0.0008723550119611901,8353.787078857422
3968,-0.52734375,0.6328125,5.532850141076244,11.09375,-1.046875,23.818359375,1.0,-0.009661153727211057,0.08124414682388306,0.10034835748374463,1.764299637079239,0.0010536560330365319,8618.215944290161
4096,-0.42578125,0.484375,4.68577497977169,9.90625,-1.12890625,24.09765625,1.0,-0.0031300944043323397,0.05755724245682359,0.09946874417364597,1.7213811993598938,0.0006664739878033288,8901.264378786087
4224,-0.54296875,0.546875,5.400360159303416,10.0,-1.078125,25.517578125,1.0,0.011347947688773275,0.0687291132286191,0.09938597679138184,1.7025532841682434,0.0018806775347911752,9179.902221679688
4352,-0.42578125,0.53125,5.6601303578494955,9.2421875,-1.3125,22.546875,1.0,-0.0013953123707324266,0.06411246322095394,0.09823664203286171,1.6752892196178437,0.0012053488091623877,9448.239718437195
4480,-0.41015625,0.5703125,6.305095967199295,9.5078125,-1.22265625,22.8984375,1.0,-0.01038360556489543,0.08011176946916078,0.1018260607593938,1.6601849041487042,0.002715885386446883,9721.043898582458
4608,-0.3984375,0.5,4.68039567004955,10.34375,-1.65234375,21.96875,1.0,-0.008396240486763417,0.07018239554017783,0.10087348371744156,1.5883196890354156,0.0029092570694047026,9985.124782562256
4736,-0.58984375,0.7578125,5.818912195502511,12.7265625,-1.22265625,22.75390625,1.0,0.0019376961048692466,0.0955130247399211,0.09859076030552387,1.5539870619773866,0.0004001037450507283,10201.285517454147
4864,-0.6953125,0.75,6.397438963470311,11.9140625,-1.41796875,24.486328125,1.0,-0.0063236492336727675,0.10524065159261227,0.10053330175578594,1.5823234140872955,0.0017320062368526123,10441.636854887009
4992,-0.6015625,0.6953125,5.752585595277401,11.4609375,-1.6015625,23.166015625,1.0,0.002895175316371024,0.0836402002722025,0.09743255078792572,1.5657999396324158,0.0012740493810269981,10708.165828943253
5120,-0.46875,0.5625,5.676470834419204,10.234375,-1.44921875,23.322265625,1.0,-0.008505729166790843,0.08448755405843258,0.1003567885607481,1.478518784046173,0.0021622919055516833,10975.642789840698
5248,-0.5546875,0.546875,4.669331511013497,10.625,-0.859375,23.681640625,1.0,-0.011954339500516654,0.07446345537900925,0.09895300529897214,1.470730233192444,0.0008057881277636625,11281.313036441803
5376,-0.48828125,0.5625,4.580257620239237,12.2890625,-1.3515625,24.140625,1.0,-0.0016187512315809726,0.08300459012389183,0.09993535056710243,1.5215512335300445,0.0003459702871623449,11606.82746553421
5504,-0.5078125,0.703125,5.3485103929545685,13.359375,-1.20703125,23.203125,1.0,-0.016936419787816702,0.07480340544134378,0.09743674211204052,1.4802559316158295,0.0016994228994008155,11906.744691371918
