episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
128,0.02734375,1.46875,5.945000433883355,25.0703125,-20.6015625,24.001953125,1.0,-0.005562166357412935,0.054999446496367455,0.4013804838061333,1.9421527981758118,0.0002487918856786564,197.8238081932068
256,-0.04296875,1.546875,5.608118404172432,27.265625,-17.4296875,24.84375,1.0,0.0016676199506036938,0.08330170195549727,0.3984098851680756,1.939239227771759,0.000991457234340487,468.026903629303
384,-0.078125,1.7265625,5.364166855867974,30.9921875,-17.51171875,25.41015625,1.0,-0.008995530328580312,0.07331579285008567,0.37839446749006,1.9156112330300468,0.003285737961830039,749.684680223465
512,-0.01171875,1.8671875,4.86458860873233,37.1328125,-21.73046875,25.345703125,1.0,0.008569555124267936,0.08575880154967308,0.34026018977165223,1.8605449080467225,0.0038432472210843116,1015.4436728954315
640,-0.0703125,2.2265625,5.6799422339150905,38.6796875,-20.06640625,25.044921875,1.0,0.0013811076059937477,0.09578041955828667,0.2753851115703583,1.795725053548813,0.004171116414363496,1289.694861650467
768,0.125,2.03125,5.592213555785997,38.203125,-19.875,24.3125,1.0,-0.0016793466755189001,0.06842667665332555,0.2212994985282421,1.7995923697948455,0.0026994539846782574,1560.6638548374176
896,0.05078125,1.875,5.287869067651986,34.390625,-19.875,25.84765625,1.0,0.012579453247599303,0.07466042581945657,0.185382928699255,1.7711951971054076,0.0023571029421873392,1833.6446862220764
1024,0.046875,2.0,5.154955091139513,37.4609375,-16.86328125,26.251953125,1.0,-0.001174148896502124,0.08349568251934317,0.1572980218463474,1.7174569500817194,0.003052476475810787,2119.799052476883
1152,0.0859375,2.0703125,5.5962001241139365,36.71875,-20.48828125,25.41015625,1.0,0.011471075168810786,0.0634345917031169,0.13830679282546043,1.6671024858951569,0.0019559139866032636,2385.6252613067627
1280,0.125,1.9765625,5.58492273364739,34.6484375,-18.9375,25.7734375,1.0,-0.008328267419710756,0.06797875165939331,0.1281399976462126,1.6127394437789917,0.002634514770761598,2639.8543286323547
1408,0.24609375,1.9453125,5.743472965613018,33.2578125,-20.21875,26.48046875,1.0,-0.0005823156447149813,0.057004050351679325,0.12254435457289219,1.570181316137314,0.001615263604617212,2918.865984916687
1536,0.22265625,1.703125,5.134944024604447,33.6171875,-20.046875,26.38671875,1.0,-0.005169382175573936,0.0622564462515024,0.11967563973023342,1.540461466862605,0.0029058856229172447,3088.5430953502655
