episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
128,0.03515625,1.2421875,5.298333457429138,23.4453125,-1.6328125,0.0,0.0,-0.0002049056813120842,0.05621131528168917,0.42013809233903887,1.9417512893676758,0.0004181253512797412,59.31777095794678
256,0.01171875,1.3359375,5.569492108588054,23.828125,-1.98046875,0.0,0.0,0.013376708212308585,0.04103906834498048,0.42075532525777815,1.9410452246665955,0.00031142678126343525,116.30679893493652
384,-0.04296875,1.1484375,4.853900956788513,23.3359375,-1.41796875,0.0,0.0,0.001763149630278349,0.04716845210641622,0.39358996897935866,1.9352472007274628,0.0025736052593856584,170.96536326408386
512,0.11328125,1.359375,5.013030856773472,26.015625,-1.94140625,0.0,0.0,0.01184923432513394,0.04469505866820162,0.34064313769340515,1.9287429614500566,0.004594944736295888,223.44450664520264
640,-0.0234375,1.5703125,5.276692329889534,28.78125,-2.12890625,0.0,0.0,0.0033607542514801025,0.06619390174746513,0.286391393840313,1.9195593476295472,0.0026336367816838903,279.7252004146576
768,-0.21875,1.78125,5.119530051899198,32.9375,-2.53515625,0.0,0.0,-0.003293869628881415,0.07869010691841444,0.23338064551353455,1.9234396696090699,0.003295084642013535,333.4477732181549
896,-0.0390625,1.8203125,5.874712679208665,30.421875,-2.2109375,0.0,0.0,0.001056776661425829,0.06634104046970606,0.1935304470360279,1.921779102087021,0.00363824410160305,58.61959767341614
1024,-0.203125,1.2734375,4.427900069163117,28.03125,-1.91796875,0.0,0.0,0.011631704401224852,0.08027311393784152,0.159091683725516,1.9068504373232524,0.002882800324490139,113.23640727996826
1152,-0.0234375,1.15625,4.823228281642842,23.71875,-1.42578125,0.0,0.0,0.013324193051084876,0.05637358818203211,0.13869356065988542,1.8757638573646545,0.004338865834870376,167.77425718307495
1280,0.0078125,1.328125,6.33566424034573,20.3046875,-1.91015625,0.0,0.0,0.008389150148586315,0.04228733797722003,0.12801505362286286,1.8972033472622143,0.00457144298878334,222.06989455223083
1408,-0.00390625,1.375,6.490993591873628,22.265625,-1.93359375,0.0,0.0,0.0013813404856543791,0.051313439090000953,0.12090124346707996,1.9154297364385504,0.003945480224118862,276.2438714504242
1536,0.00390625,1.171875,4.94350738065004,23.6875,-1.92578125,0.0,0.0,0.0039908952545374635,0.046238981559872626,0.11391669064760208,1.9203245759010314,0.00519993473062641,334.75610613822937
1664,0.015625,1.1953125,5.793668337558021,20.734375,-2.02734375,0.0,0.0,0.010880401474423707,0.043724560365080836,0.11288303174078465,1.9171310782432556,0.0014921230140316766,394.60099387168884
1792,0.09765625,1.1015625,5.539205563918173,18.828125,-1.36328125,0.0,0.0,-0.008227983308542106,0.03498378158029583,0.10988340195682314,1.9050339261690776,0.0033550902484825607,453.73049426078796
1920,0.046875,1.265625,5.786067440642539,22.71875,-1.84375,0.0,0.0,0.0031744975596666334,0.04660248402506113,0.1077604029327631,1.906847220659256,0.002533891909843078,512.4936792850494
2048,-0.078125,1.4375,7.020276681268154,20.46875,-1.84375,0.0,0.0,-0.004333157790824771,0.061311506666243076,0.10813770554959774,1.9181584179401399,0.0024626907892525197,571.7909183502197
2176,-0.0625,1.1015625,4.94477707828037,23.15625,-1.89453125,0.0,0.0,0.015413286816328763,0.074659370072186,0.107601610571146,1.9204673409461974,0.0011047628249798436,632.1496679782867
2304,0.01953125,1.34375,5.983788119270753,22.1875,-1.8359375,0.0,0.0,0.002965844888240099,0.04401454776525497,0.10571015365421772,1.904599702358246,0.0019810192883596756,694.1532382965088
2432,-0.125,1.5078125,6.535731635639548,24.2734375,-2.00390625,0.0,0.0,0.012492289743386209,0.07491994015872479,0.10437005013227463,1.8989095747470857,0.0029732242481259165,753.8679044246674
2560,0.09375,1.5390625,6.356032066572114,24.75,-2.125,0.0,0.0,-0.008097944874316454,0.05569992959499359,0.1062586959451437,1.888545995950699,0.001780229985160986,815.21781873703
2688,0.06640625,1.6953125,6.0190276615332134,27.359375,-1.91796875,0.0,0.0,0.0003748656017705798,0.07262350639535321,0.10421134738458528,1.854353990819719,0.00401981837866414,876.1374356746674
2816,0.16015625,1.8203125,5.878812113399794,30.546875,-2.42578125,0.0,0.0,-0.012858335929922759,0.06070412117987871,0.10526111684739589,1.8218361973762511,0.0026305164450604935,936.7796263694763
2944,0.1171875,1.9375,5.7561354437314005,33.578125,-2.52734375,0.0,0.0,-0.00571030736900866,0.07834545858204364,0.1064988613128662,1.7677700400352478,0.0021004133115638977,998.9479110240936
3072,-0.01953125,1.7109375,4.8556765971820965,33.4765625,-1.99609375,0.0,0.0,0.007934214291162789,0.09216444417834282,0.10461575761437417,1.7500297725200653,0.0022544477636984085,1056.6192545890808
3200,-0.01171875,1.921875,6.560399532234042,28.8125,-2.60546875,0.0,0.0,0.0005923643708229065,0.06400349512696266,0.10468819998204708,1.6975578248500824,0.0008565525684389285,1115.0557153224945
3328,0.03515625,1.7578125,6.075946749487732,27.75,-2.50390625,0.0,0.0,-0.003624647157266736,0.0691721560433507,0.10472694635391236,1.6928124129772186,0.002132721013185801,1179.201937198639
3456,0.1328125,1.0078125,4.245934597996261,22.71875,-1.6484375,0.0,0.0,-0.009010291798040271,0.03645202908664942,0.10234956257045269,1.6355628430843354,0.0013023781211813912,1238.396900653839
3584,0.203125,1.0625,4.492267415096778,23.171875,-1.76171875,0.0,0.0,-0.009390599885955453,0.04821332674473524,0.10134571120142936,1.604109025001526,0.0032979439645714594,1296.2186872959137
3712,0.1796875,1.46875,5.954054139534028,25.234375,-2.125,0.0,0.0,-0.0032116450602188706,0.0372433609329164,0.10299965739250183,1.5620427429676056,0.0004799436996108852,1355.2798249721527
3840,0.22265625,1.3359375,5.71316426946393,22.2265625,-1.953125,0.0,0.0,-0.000950642628595233,0.03351558707654476,0.1028683077543974,1.542871117591858,0.0004995860341296066,1412.0726795196533
3968,0.13671875,1.4453125,5.884217022306029,24.828125,-1.91796875,0.0,0.0,0.0036906462395563723,0.05040338691323996,0.10273126773536205,1.5726001501083373,0.0034411601947795132,1470.4125671386719
4096,0.1328125,1.4453125,5.560999870391773,25.921875,-1.75,0.0,0.0,0.006921946443617344,0.054820822179317476,0.10339829809963703,1.6098399221897126,0.0016120133972435725,1528.862502336502
4224,0.234375,1.2890625,5.037040298426972,25.3984375,-1.76171875,0.0,0.0,-0.003837590222246945,0.04159205537289381,0.10139479413628578,1.5473349273204804,0.001816678854811471,1589.568939447403
4352,0.21484375,1.28125,5.305541527839703,23.96875,-2.0078125,0.0,0.0,-0.007457954384153709,0.040945352986454964,0.10246815681457519,1.496910673379898,0.0013500142296834384,1649.446391582489
4480,0.203125,1.4140625,5.27680137609375,27.6796875,-2.1015625,0.0,0.0,0.0028608299791812895,0.04988213703036308,0.10194878466427326,1.5362486958503723,0.0038983617509074976,1709.9290325641632
4608,0.06640625,1.59375,5.07776096171743,31.6015625,-2.12890625,0.0,0.0,0.00175099263433367,0.06356108747422695,0.10243452936410904,1.5465039312839508,0.0011769680255383718,1768.554491519928
4736,0.16796875,1.7734375,6.073978195355702,29.421875,-2.5,0.0,0.0,0.0011964332312345504,0.06835095193237066,0.10197748728096485,1.4861648321151733,0.0008242290903581306,1825.8229396343231
4864,0.2421875,1.6484375,5.8831293749204825,28.3828125,-2.05859375,0.0,0.0,0.0008546394606431325,0.05123853012919426,0.10139216780662537,1.4626717646916707,0.0032951817440334706,1881.6658844947815
