episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
128,-1.375,1.46875,5.29393821361022,26.7734375,-2.09765625,24.00390625,1.0,-0.0023533010738901795,0.2824647217988968,0.40083580166101457,1.9428579747676848,0.00010076652470161206,207.4185507297516
256,-1.86328125,1.71875,6.31689000035891,26.9921875,-2.578125,22.603515625,1.0,0.0003869423409923911,0.39491349905729295,0.39719974249601364,1.940935230255127,0.00128078882698901,362.81841349601746
384,-1.27734375,1.25,5.247138293939971,24.0078125,-2.01953125,24.474609375,1.0,-0.009649168117903173,0.19156728386878968,0.33598042130470274,1.9251655459403991,0.0030627018975792454,552.0050413608551
512,-1.2734375,1.2265625,6.0987093909617975,19.75,-2.05078125,23.611328125,1.0,0.001129887392744422,0.2198997788131237,0.2542909227311611,1.9197362303733825,0.0030746005613764282,756.0158936977386
640,-1.0546875,1.1484375,6.719521345923214,16.671875,-1.63671875,23.65625,1.0,0.0037917971843853594,0.14187379889190196,0.19836964532732965,1.9104232966899872,0.00053225803640089,949.6026608943939
768,-0.5703125,0.6640625,4.191780366139298,16.140625,-1.4375,23.76953125,1.0,0.0062494417652487755,0.09039868116378784,0.16004580706357957,1.900107777118683,0.0023417345924826804,1151.0244188308716
896,-0.8359375,0.90625,5.199968620265398,16.0703125,-1.51953125,24.029296875,1.0,-0.006286801304668188,0.13059496424264377,0.13789547234773636,1.898867454793718,0.003953671584086906,1343.6436614990234
1024,-0.87109375,0.8125,4.555218136081297,17.0703125,-1.17578125,25.6875,1.0,0.004595300910295919,0.17791448533535004,0.12262550890445709,1.8867824137210847,0.0011688898579450325,1546.2421836853027
1152,-1.12890625,1.1015625,6.449343682877437,17.5078125,-1.87109375,22.7734375,1.0,0.0041996654588729145,0.17265056297183037,0.11569821834564209,1.8739185094833375,0.0033426579269871582,1742.6354141235352
1280,-0.64453125,0.7109375,5.040700660439922,13.671875,-1.51171875,21.556640625,1.0,-0.006777010473888368,0.10913379695266485,0.11189799644052982,1.8625512361526488,0.0026909845422778745,1939.081416130066
